time,open,high,low,close
2026-09-10T11:47:51+05:30,159.5798772,159.5798772,158.9,158.9
2026-09-10T11:47:53+05:30,159.2399386,159.2399386,158.2,158.2
2026-09-10T11:47:54+05:30,158.7199693,158.7199693,158,158
2026-09-10T11:47:56+05:30,158.3599846,158.3599846,158.2,158.2
2026-09-10T11:47:58+05:30,158.2799923,158.5,158.2799923,158.5
2026-09-10T11:47:59+05:30,158.3899962,158.45,158.3899962,158.45
2026-09-10T11:48:01+05:30,158.4199981,158.4199981,157.95,157.95
2026-09-10T11:48:03+05:30,158.184999,158.184999,157.95,157.95
2026-09-10T11:48:04+05:30,158.0674995,158.0674995,158.05,158.05
2026-09-10T11:48:06+05:30,158.0587498,158.0587498,157.15,157.15
2026-09-10T11:48:08+05:30,157.6043749,157.6043749,157.55,157.55
2026-09-10T11:48:09+05:30,157.5771874,157.5771874,157.35,157.35
2026-09-10T11:48:11+05:30,157.4635937,157.4635937,157,157
2026-09-10T11:48:13+05:30,157.2317969,157.2317969,157.1,157.1
2026-09-10T11:48:14+05:30,157.1658984,157.1658984,157.15,157.15
2026-09-10T11:48:16+05:30,157.1579492,157.1579492,156.95,156.95
2026-09-10T11:48:18+05:30,157.0539746,157.0539746,156.7,156.7
2026-09-10T11:48:19+05:30,156.8769873,156.8769873,156.7,156.7
2026-09-10T11:48:21+05:30,156.7884937,156.9,156.7884937,156.9
2026-09-10T11:48:23+05:30,156.8442468,156.8442468,156.2,156.2
2026-09-10T11:48:24+05:30,156.5221234,156.55,156.5221234,156.55
2026-09-10T11:48:26+05:30,156.5360617,156.5360617,156.3,156.3
2026-09-10T11:48:28+05:30,156.4180309,156.4180309,156.4,156.4
2026-09-10T11:48:29+05:30,156.4090154,156.6,156.4090154,156.6
2026-09-10T11:48:31+05:30,156.5045077,156.5045077,156.25,156.25
2026-09-10T11:48:33+05:30,156.3772539,156.55,156.3772539,156.55
2026-09-10T11:48:34+05:30,156.4636269,156.55,156.4636269,156.55
2026-09-10T11:48:36+05:30,156.5068135,156.5068135,156.3,156.3
2026-09-10T11:48:37+05:30,156.4034067,156.4034067,156.35,156.35
2026-09-10T11:48:39+05:30,156.3767034,156.75,156.3767034,156.75
2026-09-10T11:48:41+05:30,156.5633517,156.5633517,156.45,156.45
2026-09-10T11:48:42+05:30,156.5066758,156.95,156.5066758,156.95
2026-09-10T11:48:44+05:30,156.7283379,157.45,156.7283379,157.45
2026-09-10T11:48:46+05:30,157.089169,159.4,157.089169,159.4
2026-09-10T11:48:47+05:30,158.2445845,159.2,158.2445845,159.2
2026-09-10T11:48:49+05:30,158.7222922,159.55,158.7222922,159.55
2026-09-10T11:48:51+05:30,159.1361461,159.6,159.1361461,159.6
2026-09-10T11:48:52+05:30,159.3680731,159.3680731,159.2,159.2
2026-09-10T11:48:54+05:30,159.2840365,159.2840365,158.1,158.1
2026-09-10T11:48:55+05:30,158.6920183,158.6920183,157.65,157.65
2026-09-10T11:48:57+05:30,158.1710091,158.1710091,158.05,158.05
2026-09-10T11:48:59+05:30,158.1105046,158.1105046,157.55,157.55
2026-09-10T11:49:00+05:30,157.8302523,157.8302523,157.65,157.65
2026-09-10T11:49:02+05:30,157.7401261,157.7401261,157.4,157.4
2026-09-10T11:49:03+05:30,157.5700631,158.4,157.5700631,158.4
2026-09-10T11:49:05+05:30,157.9850315,158.45,157.9850315,158.45
2026-09-10T11:49:07+05:30,158.2175158,158.75,158.2175158,158.75
2026-09-10T11:49:08+05:30,158.4837579,158.8,158.4837579,158.8
2026-09-10T11:49:10+05:30,158.6418789,158.9,158.6418789,158.9
2026-09-10T11:49:12+05:30,158.7709395,158.7709395,158.7,158.7
2026-09-10T11:49:13+05:30,158.7354697,158.7354697,158.6,158.6
2026-09-10T11:49:15+05:30,158.6677349,158.9,158.6677349,158.9
2026-09-10T11:49:17+05:30,158.7838674,158.7838674,158.3,158.3
2026-09-10T11:49:19+05:30,158.5419337,158.5419337,158.5,158.5
2026-09-10T11:49:20+05:30,158.5209669,158.5209669,157.65,157.65
2026-09-10T11:49:22+05:30,158.0854834,158.1,158.0854834,158.1
2026-09-10T11:49:24+05:30,158.0927417,158.25,158.0927417,158.25
2026-09-10T11:49:25+05:30,158.1713709,158.8,158.1713709,158.8
2026-09-10T11:49:27+05:30,158.4856854,158.95,158.4856854,158.95
2026-09-10T11:49:29+05:30,158.7178427,159.2,158.7178427,159.2
2026-09-10T11:49:30+05:30,158.9589214,159,158.9589214,159
2026-09-10T11:49:32+05:30,158.9794607,158.9794607,158.45,158.45
2026-09-10T11:49:34+05:30,158.7147303,158.85,158.7147303,158.85
2026-09-10T11:49:35+05:30,158.7823652,158.9,158.7823652,158.9
2026-09-10T11:49:37+05:30,158.8411826,158.8411826,158.45,158.45
2026-09-10T11:49:39+05:30,158.6455913,158.6455913,158.55,158.55
2026-09-10T11:49:40+05:30,158.5977956,159.1,158.5977956,159.1
2026-09-10T11:49:42+05:30,158.8488978,159.05,158.8488978,159.05
2026-09-10T11:49:44+05:30,158.9494489,159.35,158.9494489,159.35
2026-09-10T11:49:45+05:30,159.1497245,159.9,159.1497245,159.9
2026-09-10T11:49:47+05:30,159.5248622,160.2,159.5248622,160.2
2026-09-10T11:49:49+05:30,159.8624311,160.5,159.8624311,160.5
2026-09-10T11:49:50+05:30,160.1812156,160.75,160.1812156,160.75
2026-09-10T11:49:52+05:30,160.4656078,160.5,160.4656078,160.5
2026-09-10T11:49:54+05:30,160.4828039,160.4828039,160.3,160.3
2026-09-10T11:49:55+05:30,160.3914019,160.3914019,160.1,160.1
2026-09-10T11:49:57+05:30,160.245701,160.245701,160,160
2026-09-10T11:49:59+05:30,160.1228505,160.1228505,160.1,160.1
2026-09-10T11:50:00+05:30,160.1114252,160.3,160.1114252,160.3
2026-09-10T11:50:02+05:30,160.2057126,160.3,160.2057126,160.3
2026-09-10T11:50:04+05:30,160.2528563,160.2528563,159.75,159.75
2026-09-10T11:50:05+05:30,160.0014282,160.0014282,159.25,159.25
2026-09-10T11:50:07+05:30,159.6257141,159.6257141,158.5,158.5
2026-09-10T11:50:09+05:30,159.062857,159.062857,158.5,158.5
2026-09-10T11:50:10+05:30,158.7814285,158.7814285,158.7,158.7
2026-09-10T11:50:12+05:30,158.7407143,159.4,158.7407143,159.4
2026-09-10T11:50:14+05:30,159.0703571,159.35,159.0703571,159.35
2026-09-10T11:50:15+05:30,159.2101786,159.8,159.2101786,159.8
2026-09-10T11:50:17+05:30,159.5050893,160.3,159.5050893,160.3
2026-09-10T11:50:19+05:30,159.9025446,161.55,159.9025446,161.55
2026-09-10T11:50:20+05:30,160.7262723,161,160.7262723,161
2026-09-10T11:50:22+05:30,160.8631362,160.8631362,160.8,160.8
2026-09-10T11:50:24+05:30,160.8315681,160.8315681,160.8,160.8
2026-09-10T11:50:25+05:30,160.815784,161.75,160.815784,161.75
2026-09-10T11:50:27+05:30,161.282892,161.4,161.282892,161.4
2026-09-10T11:50:29+05:30,161.341446,161.8,161.341446,161.8
2026-09-10T11:50:30+05:30,161.570723,161.8,161.570723,161.8
2026-09-10T11:50:32+05:30,161.6853615,161.6853615,161.15,161.15
2026-09-10T11:50:34+05:30,161.4176808,161.45,161.4176808,161.45
2026-09-10T11:50:35+05:30,161.4338404,161.9,161.4338404,161.9
2026-09-10T11:50:37+05:30,161.6669202,161.6669202,160.9,160.9
2026-09-10T11:50:39+05:30,161.2834601,161.2834601,160.45,160.45
2026-09-10T11:50:40+05:30,160.86673,160.95,160.86673,160.95
2026-09-10T11:50:42+05:30,160.908365,161.15,160.908365,161.15
2026-09-10T11:50:44+05:30,161.0291825,161.0291825,160,160
2026-09-10T11:50:45+05:30,160.5145913,160.5145913,160.25,160.25
2026-09-10T11:50:47+05:30,160.3822956,160.6,160.3822956,160.6
2026-09-10T11:50:49+05:30,160.4911478,160.4911478,160.35,160.35
2026-09-10T11:50:50+05:30,160.4205739,160.85,160.4205739,160.85
2026-09-10T11:50:52+05:30,160.635287,161.3,160.635287,161.3
2026-09-10T11:50:54+05:30,160.9676435,161.15,160.9676435,161.15
2026-09-10T11:50:55+05:30,161.0588217,162,161.0588217,162
2026-09-10T11:50:57+05:30,161.5294109,161.7,161.5294109,161.7
2026-09-10T11:50:59+05:30,161.6147054,161.6147054,161.15,161.15
2026-09-10T11:51:00+05:30,161.3823527,161.65,161.3823527,161.65
2026-09-10T11:51:02+05:30,161.5161764,161.5161764,161.35,161.35
2026-09-10T11:51:03+05:30,161.4330882,161.4330882,161.25,161.25
2026-09-10T11:51:05+05:30,161.3415441,161.45,161.3415441,161.45
2026-09-10T11:51:07+05:30,161.395772,161.395772,160.1,160.1
2026-09-10T11:51:08+05:30,160.747886,161.15,160.747886,161.15
2026-09-10T11:51:10+05:30,160.948943,161.2,160.948943,161.2
2026-09-10T11:51:12+05:30,161.0744715,161.6,161.0744715,161.6
2026-09-10T11:51:13+05:30,161.3372358,161.3372358,160.6,160.6
2026-09-10T11:51:15+05:30,160.9686179,161.1,160.9686179,161.1
2026-09-10T11:51:17+05:30,161.0343089,161.2,161.0343089,161.2
2026-09-10T11:51:18+05:30,161.1171545,161.1171545,160.7,160.7
2026-09-10T11:51:20+05:30,160.9085772,161.35,160.9085772,161.35
2026-09-10T11:51:22+05:30,161.1292886,161.25,161.1292886,161.25
2026-09-10T11:51:23+05:30,161.1896443,161.35,161.1896443,161.35
2026-09-10T11:51:25+05:30,161.2698222,161.2698222,161.05,161.05
2026-09-10T11:51:27+05:30,161.1599111,161.1599111,160.6,160.6
2026-09-10T11:51:28+05:30,160.8799555,160.8799555,160.7,160.7
2026-09-10T11:51:30+05:30,160.7899778,161.1,160.7899778,161.1
2026-09-10T11:51:32+05:30,160.9449889,160.9449889,160.5,160.5
2026-09-10T11:51:34+05:30,160.7224944,160.7224944,160.45,160.45
2026-09-10T11:51:35+05:30,160.5862472,160.5862472,159.15,159.15
2026-09-10T11:51:37+05:30,159.8681236,159.8681236,158.95,158.95
2026-09-10T11:51:39+05:30,159.4090618,159.75,159.4090618,159.75
2026-09-10T11:51:40+05:30,159.5795309,160.1,159.5795309,160.1
2026-09-10T11:51:42+05:30,159.8397655,160.05,159.8397655,160.05
2026-09-10T11:51:44+05:30,159.9448827,159.9448827,159.5,159.5
2026-09-10T11:51:45+05:30,159.7224414,159.7224414,159.35,159.35
2026-09-10T11:51:47+05:30,159.5362207,159.5362207,159.45,159.45
2026-09-10T11:51:49+05:30,159.4931103,159.4931103,159.3,159.3
2026-09-10T11:51:50+05:30,159.3965552,160,159.3965552,160
2026-09-10T11:51:52+05:30,159.6982776,160.3,159.6982776,160.3
2026-09-10T11:51:54+05:30,159.9991388,160,159.9991388,160
2026-09-10T11:51:55+05:30,159.9995694,160,159.9995694,160
2026-09-10T11:51:57+05:30,159.9997847,159.9997847,159.65,159.65
2026-09-10T11:51:59+05:30,159.8248923,159.8248923,159.65,159.65
2026-09-10T11:52:00+05:30,159.7374462,159.9,159.7374462,159.9
2026-09-10T11:52:02+05:30,159.8187231,160.45,159.8187231,160.45
2026-09-10T11:52:03+05:30,160.1343615,160.45,160.1343615,160.45
2026-09-10T11:52:05+05:30,160.2921808,160.4,160.2921808,160.4
2026-09-10T11:52:07+05:30,160.3460904,160.5,160.3460904,160.5
2026-09-10T11:52:08+05:30,160.4230452,161.6,160.4230452,161.6
2026-09-10T11:52:10+05:30,161.0115226,161.75,161.0115226,161.75
2026-09-10T11:52:12+05:30,161.3807613,161.8,161.3807613,161.8
2026-09-10T11:52:13+05:30,161.5903806,161.5903806,160.9,160.9
2026-09-10T11:52:15+05:30,161.2451903,161.2451903,160.75,160.75
2026-09-10T11:52:17+05:30,160.9975952,161.35,160.9975952,161.35
2026-09-10T11:52:18+05:30,161.1737976,161.1737976,161,161
2026-09-10T11:52:20+05:30,161.0868988,161.35,161.0868988,161.35
2026-09-10T11:52:22+05:30,161.2184494,161.2184494,161.05,161.05
2026-09-10T11:52:23+05:30,161.1342247,161.25,161.1342247,161.25
2026-09-10T11:52:25+05:30,161.1921123,161.3,161.1921123,161.3
2026-09-10T11:52:27+05:30,161.2460562,161.2460562,160.65,160.65
2026-09-10T11:52:28+05:30,160.9480281,160.9480281,160.6,160.6
2026-09-10T11:52:30+05:30,160.774014,160.774014,160.35,160.35
2026-09-10T11:52:32+05:30,160.562007,161.15,160.562007,161.15
2026-09-10T11:52:33+05:30,160.8560035,160.8560035,160.65,160.65
2026-09-10T11:52:35+05:30,160.7530018,160.8,160.7530018,160.8
2026-09-10T11:52:37+05:30,160.7765009,160.7765009,160.45,160.45
2026-09-10T11:52:38+05:30,160.6132504,160.9,160.6132504,160.9
2026-09-10T11:52:40+05:30,160.7566252,160.8,160.7566252,160.8
2026-09-10T11:52:42+05:30,160.7783126,160.7783126,160.15,160.15
2026-09-10T11:52:43+05:30,160.4641563,160.4641563,160.05,160.05
2026-09-10T11:52:45+05:30,160.2570782,160.45,160.2570782,160.45
2026-09-10T11:52:47+05:30,160.3535391,160.4,160.3535391,160.4
2026-09-10T11:52:48+05:30,160.3767695,160.3767695,160.2,160.2
2026-09-10T11:52:50+05:30,160.2883848,160.2883848,160.2,160.2
2026-09-10T11:52:52+05:30,160.2441924,160.2441924,159.55,159.55
2026-09-10T11:52:53+05:30,159.8970962,159.8970962,159.25,159.25
2026-09-10T11:52:55+05:30,159.5735481,159.5735481,159.45,159.45
2026-09-10T11:52:57+05:30,159.511774,160,159.511774,160
2026-09-10T11:52:58+05:30,159.755887,160,159.755887,160
2026-09-10T11:53:00+05:30,159.8779435,160.05,159.8779435,160.05
2026-09-10T11:53:02+05:30,159.9639718,160.3,159.9639718,160.3
2026-09-10T11:53:03+05:30,160.1319859,160.6,160.1319859,160.6
2026-09-10T11:53:05+05:30,160.3659929,160.65,160.3659929,160.65
2026-09-10T11:53:07+05:30,160.5079965,161.5,160.5079965,161.5
2026-09-10T11:53:08+05:30,161.0039982,161.0039982,160.85,160.85
2026-09-10T11:53:10+05:30,160.9269991,161.1,160.9269991,161.1
2026-09-10T11:53:11+05:30,161.0134996,161.2,161.0134996,161.2
2026-09-10T11:53:13+05:30,161.1067498,161.6,161.1067498,161.6
2026-09-10T11:53:15+05:30,161.3533749,161.5,161.3533749,161.5
2026-09-10T11:53:16+05:30,161.4266874,161.75,161.4266874,161.75
2026-09-10T11:53:18+05:30,161.5883437,161.5883437,161.4,161.4
2026-09-10T11:53:20+05:30,161.4941719,161.4941719,161.45,161.45
2026-09-10T11:53:21+05:30,161.4720859,161.4720859,161.35,161.35
2026-09-10T11:53:23+05:30,161.411043,161.411043,161.2,161.2
2026-09-10T11:53:25+05:30,161.3055215,161.3055215,161.15,161.15
2026-09-10T11:53:26+05:30,161.2277607,161.4,161.2277607,161.4
2026-09-10T11:53:28+05:30,161.3138804,161.3138804,161.05,161.05
2026-09-10T11:53:30+05:30,161.1819402,161.1819402,161.1,161.1
2026-09-10T11:53:31+05:30,161.1409701,161.1409701,160.95,160.95
2026-09-10T11:53:33+05:30,161.045485,161.15,161.045485,161.15
2026-09-10T11:53:34+05:30,161.0977425,161.75,161.0977425,161.75
2026-09-10T11:53:36+05:30,161.4238713,162.25,161.4238713,162.25
2026-09-10T11:53:38+05:30,161.8369356,162,161.8369356,162
2026-09-10T11:53:39+05:30,161.9184678,161.9184678,161.65,161.65
2026-09-10T11:53:41+05:30,161.7842339,161.8,161.7842339,161.8
2026-09-10T11:53:43+05:30,161.792117,162.6,161.792117,162.6
2026-09-10T11:53:44+05:30,162.1960585,162.55,162.1960585,162.55
2026-09-10T11:53:46+05:30,162.3730292,162.3730292,162.35,162.35
2026-09-10T11:53:48+05:30,162.3615146,162.3615146,162.1,162.1
2026-09-10T11:53:49+05:30,162.2307573,162.2307573,162.05,162.05
2026-09-10T11:53:51+05:30,162.1403787,162.1403787,161.1,161.1
2026-09-10T11:53:53+05:30,161.6201893,161.7,161.6201893,161.7
2026-09-10T11:53:54+05:30,161.6600947,161.6600947,161.6,161.6
2026-09-10T11:53:56+05:30,161.6300473,161.6300473,160.7,160.7
2026-09-10T11:53:58+05:30,161.1650237,161.1650237,161.1,161.1
2026-09-10T11:53:59+05:30,161.1325118,161.15,161.1325118,161.15
2026-09-10T11:54:01+05:30,161.1412559,161.5,161.1412559,161.5
2026-09-10T11:54:03+05:30,161.320628,161.4,161.320628,161.4
2026-09-10T11:54:04+05:30,161.360314,161.5,161.360314,161.5
2026-09-10T11:54:06+05:30,161.430157,161.430157,161.15,161.15
2026-09-10T11:54:08+05:30,161.2900785,161.2900785,161.1,161.1
2026-09-10T11:54:09+05:30,161.1950392,161.1950392,160.6,160.6
2026-09-10T11:54:11+05:30,160.8975196,160.8975196,160.7,160.7
2026-09-10T11:54:13+05:30,160.7987598,160.7987598,160.5,160.5
2026-09-10T11:54:14+05:30,160.6493799,160.6493799,160.6,160.6
2026-09-10T11:54:16+05:30,160.62469,160.62469,160.35,160.35
2026-09-10T11:54:18+05:30,160.487345,160.487345,160.05,160.05
2026-09-10T11:54:19+05:30,160.2686725,160.2686725,160.05,160.05
2026-09-10T11:54:21+05:30,160.1593362,160.25,160.1593362,160.25
2026-09-10T11:54:23+05:30,160.2046681,160.45,160.2046681,160.45
2026-09-10T11:54:24+05:30,160.3273341,160.45,160.3273341,160.45
2026-09-10T11:54:26+05:30,160.388667,160.9,160.388667,160.9
2026-09-10T11:54:28+05:30,160.6443335,160.85,160.6443335,160.85
2026-09-10T11:54:29+05:30,160.7471668,160.7471668,159.25,159.25
2026-09-10T11:54:31+05:30,159.9985834,160.05,159.9985834,160.05
2026-09-10T11:54:33+05:30,160.0242917,160.3,160.0242917,160.3
2026-09-10T11:54:34+05:30,160.1621458,160.1621458,159.5,159.5
2026-09-10T11:54:36+05:30,159.8310729,159.8310729,159.7,159.7
2026-09-10T11:54:38+05:30,159.7655365,159.8,159.7655365,159.8
2026-09-10T11:54:39+05:30,159.7827682,160.6,159.7827682,160.6
2026-09-10T11:54:41+05:30,160.1913841,160.1913841,159.75,159.75
2026-09-10T11:54:43+05:30,159.9706921,159.9706921,159.85,159.85
2026-09-10T11:54:44+05:30,159.910346,160.65,159.910346,160.65
2026-09-10T11:54:46+05:30,160.280173,161,160.280173,161
2026-09-10T11:54:48+05:30,160.6400865,160.9,160.6400865,160.9
2026-09-10T11:54:49+05:30,160.7700433,160.7700433,160.75,160.75
2026-09-10T11:54:51+05:30,160.7600216,160.7600216,160.4,160.4
2026-09-10T11:54:53+05:30,160.5800108,160.5800108,160.05,160.05
2026-09-10T11:54:54+05:30,160.3150054,160.5,160.3150054,160.5
2026-09-10T11:54:56+05:30,160.4075027,160.4075027,160,160
2026-09-10T11:54:58+05:30,160.2037514,160.2037514,159.9,159.9
2026-09-10T11:54:59+05:30,160.0518757,160.0518757,159.85,159.85
2026-09-10T11:55:01+05:30,159.9509378,159.9509378,159.75,159.75
2026-09-10T11:55:02+05:30,159.8504689,160.05,159.8504689,160.05
2026-09-10T11:55:04+05:30,159.9502345,159.9502345,158.75,158.75
2026-09-10T11:55:06+05:30,159.3501172,159.3501172,158.2,158.2
2026-09-10T11:55:07+05:30,158.7750586,158.7750586,158.6,158.6
2026-09-10T11:55:09+05:30,158.6875293,158.6875293,158.6,158.6
2026-09-10T11:55:11+05:30,158.6437647,159.25,158.6437647,159.25
2026-09-10T11:55:12+05:30,158.9468823,159.4,158.9468823,159.4
2026-09-10T11:55:14+05:30,159.1734412,159.55,159.1734412,159.55
2026-09-10T11:55:16+05:30,159.3617206,159.3617206,158.95,158.95
2026-09-10T11:55:17+05:30,159.1558603,159.25,159.1558603,159.25
2026-09-10T11:55:19+05:30,159.2029301,159.2029301,158.7,158.7
2026-09-10T11:55:21+05:30,158.9514651,158.9514651,157.85,157.85
2026-09-10T11:55:22+05:30,158.4007325,158.4007325,157.2,157.2
2026-09-10T11:55:24+05:30,157.8003663,157.8003663,157.35,157.35
2026-09-10T11:55:26+05:30,157.5751831,157.5751831,157.05,157.05
2026-09-10T11:55:27+05:30,157.3125916,157.3125916,156.75,156.75
2026-09-10T11:55:29+05:30,157.0312958,157.35,157.0312958,157.35
2026-09-10T11:55:31+05:30,157.1906479,158.2,157.1906479,158.2
2026-09-10T11:55:32+05:30,157.6953239,158.25,157.6953239,158.25
2026-09-10T11:55:34+05:30,157.972662,157.972662,157.9,157.9
2026-09-10T11:55:36+05:30,157.936331,158.85,157.936331,158.85
2026-09-10T11:55:37+05:30,158.3931655,159.25,158.3931655,159.25
2026-09-10T11:55:39+05:30,158.8215827,158.85,158.8215827,158.85
2026-09-10T11:55:41+05:30,158.8357914,158.8357914,158.55,158.55
2026-09-10T11:55:42+05:30,158.6928957,159.4,158.6928957,159.4
2026-09-10T11:55:44+05:30,159.0464478,159.1,159.0464478,159.1
2026-09-10T11:55:46+05:30,159.0732239,159.35,159.0732239,159.35
2026-09-10T11:55:47+05:30,159.211612,159.211612,159.2,159.2
2026-09-10T11:55:49+05:30,159.205806,159.205806,158.75,158.75
2026-09-10T11:55:51+05:30,158.977903,158.977903,158.55,158.55
2026-09-10T11:55:52+05:30,158.7639515,158.8,158.7639515,158.8
2026-09-10T11:55:54+05:30,158.7819757,158.8,158.7819757,158.8
2026-09-10T11:55:56+05:30,158.7909879,158.7909879,157.9,157.9
2026-09-10T11:55:57+05:30,158.3454939,158.3454939,158.15,158.15
2026-09-10T11:55:59+05:30,158.247747,158.247747,158,158
2026-09-10T11:56:01+05:30,158.1238735,158.1238735,157.6,157.6
2026-09-10T11:56:02+05:30,157.8619367,157.8619367,157.45,157.45
2026-09-10T11:56:04+05:30,157.6559684,157.6559684,157.4,157.4
2026-09-10T11:56:06+05:30,157.5279842,157.5279842,157.35,157.35
2026-09-10T11:56:07+05:30,157.4389921,157.4389921,157.25,157.25
2026-09-10T11:56:09+05:30,157.344496,157.6,157.344496,157.6
2026-09-10T11:56:11+05:30,157.472248,157.7,157.472248,157.7
2026-09-10T11:56:12+05:30,157.586124,157.7,157.586124,157.7
2026-09-10T11:56:14+05:30,157.643062,157.643062,157.6,157.6
2026-09-10T11:56:16+05:30,157.621531,157.621531,157.55,157.55
2026-09-10T11:56:17+05:30,157.5857655,157.95,157.5857655,157.95
2026-09-10T11:56:19+05:30,157.7678828,157.8,157.7678828,157.8
2026-09-10T11:56:21+05:30,157.7839414,157.7839414,157.65,157.65
2026-09-10T11:56:22+05:30,157.7169707,157.7169707,157.2,157.2
2026-09-10T11:56:24+05:30,157.4584853,157.4584853,157,157
2026-09-10T11:56:26+05:30,157.2292427,157.2292427,156.6,156.6
2026-09-10T11:56:27+05:30,156.9146213,157.15,156.9146213,157.15
2026-09-10T11:56:29+05:30,157.0323107,158.6,157.0323107,158.6
2026-09-10T11:56:31+05:30,157.8161553,157.9,157.8161553,157.9
2026-09-10T11:56:32+05:30,157.8580777,157.8580777,157.65,157.65
2026-09-10T11:56:34+05:30,157.7540388,157.7540388,157.65,157.65
2026-09-10T11:56:36+05:30,157.7020194,157.8,157.7020194,157.8
2026-09-10T11:56:37+05:30,157.7510097,157.7510097,157.45,157.45
2026-09-10T11:56:39+05:30,157.6005049,157.6005049,157,157
2026-09-10T11:56:41+05:30,157.3002524,157.3002524,156.9,156.9
2026-09-10T11:56:42+05:30,157.1001262,157.1001262,156.8,156.8
2026-09-10T11:56:44+05:30,156.9500631,156.9500631,156.15,156.15
2026-09-10T11:56:46+05:30,156.5500316,156.7,156.5500316,156.7
2026-09-10T11:56:47+05:30,156.6250158,156.8,156.6250158,156.8
2026-09-10T11:56:49+05:30,156.7125079,156.7125079,156.6,156.6
2026-09-10T11:56:51+05:30,156.6562539,156.7,156.6562539,156.7
2026-09-10T11:56:52+05:30,156.678127,157.05,156.678127,157.05
2026-09-10T11:56:54+05:30,156.8640635,156.8640635,156.75,156.75
2026-09-10T11:56:56+05:30,156.8070317,156.8070317,156.4,156.4
2026-09-10T11:56:57+05:30,156.6035159,156.65,156.6035159,156.65
2026-09-10T11:56:59+05:30,156.6267579,157.35,156.6267579,157.35
2026-09-10T11:57:01+05:30,156.988379,157.8,156.988379,157.8
2026-09-10T11:57:02+05:30,157.3941895,158.4,157.3941895,158.4
2026-09-10T11:57:04+05:30,157.8970947,158.85,157.8970947,158.85
2026-09-10T11:57:05+05:30,158.3735474,158.9,158.3735474,158.9
2026-09-10T11:57:07+05:30,158.6367737,159.75,158.6367737,159.75
2026-09-10T11:57:09+05:30,159.1933868,159.3,159.1933868,159.3
2026-09-10T11:57:10+05:30,159.2466934,159.2466934,159,159
2026-09-10T11:57:12+05:30,159.1233467,159.1233467,159,159
2026-09-10T11:57:14+05:30,159.0616734,159.0616734,158.85,158.85
2026-09-10T11:57:15+05:30,158.9558367,159.8,158.9558367,159.8
2026-09-10T11:57:17+05:30,159.3779183,160.15,159.3779183,160.15
2026-09-10T11:57:19+05:30,159.7639592,160.25,159.7639592,160.25
2026-09-10T11:57:20+05:30,160.0069796,160.0069796,159.9,159.9
2026-09-10T11:57:22+05:30,159.9534898,160.15,159.9534898,160.15
2026-09-10T11:57:24+05:30,160.0517449,160.65,160.0517449,160.65
2026-09-10T11:57:25+05:30,160.3508724,161,160.3508724,161
2026-09-10T11:57:27+05:30,160.6754362,161.5,160.6754362,161.5
2026-09-10T11:57:29+05:30,161.0877181,161.4,161.0877181,161.4
2026-09-10T11:57:30+05:30,161.2438591,161.2438591,159.95,159.95
2026-09-10T11:57:32+05:30,160.5969295,160.5969295,159.3,159.3
2026-09-10T11:57:34+05:30,159.9484648,159.9484648,159.5,159.5
2026-09-10T11:57:35+05:30,159.7242324,159.85,159.7242324,159.85
2026-09-10T11:57:37+05:30,159.7871162,159.7871162,159.3,159.3
2026-09-10T11:57:39+05:30,159.5435581,159.5435581,158.8,158.8
2026-09-10T11:57:40+05:30,159.171779,159.171779,159.1,159.1
2026-09-10T11:57:42+05:30,159.1358895,159.5,159.1358895,159.5
2026-09-10T11:57:44+05:30,159.3179448,160.15,159.3179448,160.15
2026-09-10T11:57:45+05:30,159.7339724,160.8,159.7339724,160.8
2026-09-10T11:57:47+05:30,160.2669862,160.2669862,160.25,160.25
2026-09-10T11:57:49+05:30,160.2584931,160.2584931,160,160
2026-09-10T11:57:50+05:30,160.1292465,160.1292465,159.75,159.75
2026-09-10T11:57:52+05:30,159.9396233,159.9396233,159.8,159.8
2026-09-10T11:57:54+05:30,159.8698116,159.8698116,159.25,159.25
2026-09-10T11:57:55+05:30,159.5599058,159.5599058,159.3,159.3
2026-09-10T11:57:57+05:30,159.4299529,159.4299529,159.25,159.25
2026-09-10T11:57:59+05:30,159.3399765,159.35,159.3399765,159.35
2026-09-10T11:58:00+05:30,159.3449882,160,159.3449882,160
2026-09-10T11:58:02+05:30,159.6724941,159.75,159.6724941,159.75
2026-09-10T11:58:03+05:30,159.7112471,160.15,159.7112471,160.15
2026-09-10T11:58:05+05:30,159.9306235,160.3,159.9306235,160.3
2026-09-10T11:58:07+05:30,160.1153118,161.3,160.1153118,161.3
2026-09-10T11:58:08+05:30,160.7076559,161.4,160.7076559,161.4
2026-09-10T11:58:10+05:30,161.0538279,161.0538279,160.45,160.45
2026-09-10T11:58:12+05:30,160.751914,160.751914,160.2,160.2
2026-09-10T11:58:13+05:30,160.475957,160.475957,159.85,159.85
2026-09-10T11:58:15+05:30,160.1629785,160.1629785,160.15,160.15
2026-09-10T11:58:17+05:30,160.1564892,160.75,160.1564892,160.75
2026-09-10T11:58:18+05:30,160.4532446,160.8,160.4532446,160.8
2026-09-10T11:58:20+05:30,160.6266223,160.6266223,160.3,160.3
2026-09-10T11:58:22+05:30,160.4633112,160.8,160.4633112,160.8
2026-09-10T11:58:23+05:30,160.6316556,160.8,160.6316556,160.8
2026-09-10T11:58:25+05:30,160.7158278,160.7158278,160.7,160.7
